486   J1702-4428    kbm+03     2.1235057036             6  kbm+03     0.38       5  kbm+03     11.151 pksmb,htru_pks
487   B1700-32      dls73      1.211785094647           3  hlk+04     8.7       17  jk18       3.167  jb1,mol2,pks70,pksmb,htru_pks
488   J1703-38      kle+10     6.443                    1  kkl+11     *          0  *          14.170 pksmb
489   J1703-4442    kbm+03     1.74729348943           10  kbm+03     0.21       3  kbm+03     5.224  pksmb,htru_pks
490   J1703-4851    mld+96     1.396404983684           4  lbs+20     1.4        3  jk18       4.114  pks70,pksmb

491   J1705-3423    mld+96     0.2554267757078          7  lbs+20     5.3       11  jk18       3.843  pks70,pksmb,htru_pks,gbncc
492   J1705-3936    kbm+03     0.8544816637             3  kbm+03     0.33       4  kbm+03     9.673  pksmb,htru_pks
493   J1705-3950    kbm+03     0.318941483436          14  kbm+03     1.6        1  jvk+18     3.426  pksmb,htru_pks
494   J1705-4108    kbm+03     0.8610674067             3  kbm+03     1.3        2  kbm+03     5.969  pksmb,htru_pks
495   J1706-3839    kbm+03     0.58628740134           18  kbm+03     0.20       3  kbm+03     17.644 pksmb,htru_pks

496   J1706-4310    kbm+03     0.6169790441             5  kbm+03     0.28       4  kbm+03     17.561 pksmb,htru_pks
497   B1703-40      jlm+92     0.581017695716           7  lbs+20     10.2      20  jk18       4.000  pks1,pksmb,htru_pks
498   J1707-4341    kbm+03     0.89059449625            3  kbm+03     0.46       6  kbm+03     13.009 pksmb,htru_pks
499   J1707-4417    kle+10     5.7637770030             4  kkl+11     *          0  *          14.053 pksmb
500   J1707-4729    kbm+03     0.26647363743            3  kbm+03     2.4        5  jk18       12.833 pksmb,htru_pks

501   J1708-3426    mld+96     0.69211569600            3  lbs+20     2.0        4  jk18       4.638  pks70,pksmb,htru_pks,gbncc
502   J1708-3827    kbm+03     1.2257819960             7  kbm+03     0.42       5  kbm+03     20.594 pksmb,htru_pks
503   J1708-4522    hfs+04     1.29783683782            7  hfs+04     0.22       3  hfs+04     23.091 pksmb,htru_pks
504   J1709-3626    kbm+03     0.447857060325          11  kbm+03     0.58       7  kbm+03     16.081 pksmb,htru_pks
505   J1709-3841    mlc+01     0.58698616319           18  mlc+01     0.31       4  mlc+01     4.300  pksmb,htru_pks

506   J1709-4342    kbm+03     1.735898235             10  kbm+03     0.14       2  kbm+03     6.450  pksmb,htru_pks
507   B1706-44      jlm+92     0.102459245929           8  wmp+00     12.1       7  jvk+18     2.600  pks1,pks70,pksmb,htru_pks
508   J1710-4148    kbm+03     0.286561228631          15  kbm+03     0.31       4  kbm+03     7.193  pksmb,htru_pks
509   J1711-3826    kbm+03     0.46536464559            7  kbm+03     0.16       3  kbm+03     4.146  pksmb,htru_pks
510   J1711-4322    lfl+06     0.1026182883472          6  lfl+06     0.26       0  lfl+06     3.986  pksmb,htru_pks

511   J1713-3844    kbm+03     1.6001140423             3  kbm+03     0.26       4  kbm+03     4.426  pksmb,htru_pks
512   J1713-3949    cpkm02     0.3924514                5  bri+06     0.35       4  hfs+04     3.885  misc,pksmb,htru_pks
513   J1715-3247    kel+09     1.26021405926            8  kel+09     0.08       0  kel+09     4.047  pksmb
514   J1715-3700    mlc+01     0.7796281140             4  mlc+01     0.37       5  mlc+01     5.013  pksmb,htru_pks
515   J1715-3859    lfl+06     0.92810750775            3  lfl+06     0.54       0  lfl+06     5.158  pksmb,htru_pks

516   J1715-3903    kbm+03     0.27849394744            7  psj+19     0.66       5  jvk+18     3.737  pksmb,htru_pks
517   J1715-4034    kbm+03     2.07215459758            4  lbs+20     1.9        4  jk18       3.917  pksmb,htru_pks
518   J1715-4254    hfs+04     0.57374535892            7  hfs+04     0.07       2  hfs+04     18.772 pksmb
519   J1716-3720    mlc+01     0.63031371285            6  mlc+01     0.41       5  mlc+01     5.375  pksmb,htru_pks
520   J1716-4005    eklk13     0.31181276456            4  eklk13     1.79       2  jsd+21     5.418  pksmb,htru_pks

521   J1716-4111    kel+09     1.03606727254            3  kel+09     0.22       0  kel+09     4.387  pksmb,htru_pks
522   B1714-34      jlm+92     0.65629923146            7  hlk+04     3.9        8  jk18       25.000 pks1,pksmb,htru_pks
523   J1717-3737    kbm+03     0.68241862653            3  kbm+03     0.69       8  kbm+03     4.334  pksmb,htru_pks
524   J1717-3847    kbm+03     1.1494989184             6  kbm+03     0.30       4  kbm+03     5.012  pksmb,htru_pks
525   J1717-3953    lfl+06     1.08552061541           18  lfl+06     1.5        3  jk18       6.537  pksmb,htru_pks

526   J1717-4043    kbm+03     0.39785744656            3  kbm+03     0.54       6  kbm+03     14.244 pksmb,htru_pks
527   J1717-40435   kbm+03     0.34992850807           10  kbm+03     0.41       5  kbm+03     16.635 pksmb,htru_pks
528   B1713-40      jlm+92     0.88771945634            3  jbv+19     1.1        2  jk18       7.283  pks1,pks70,pksmb,htru_pks
529   J1718-3714    hfs+04     1.2893787775             3  hfs+04     0.23       3  hfs+04     5.326  pksmb,htru_pks
530   J1718-3718    hfs+04     3.3785742533             4  mh11       0.4        1  jk18       3.918  pksmb,htru_pks

531   J1718-3825    mlc+01     0.0746699205656          4  mlc+01     1.7        1  jvk+18     3.488  pksmb,htru_pks
532   J1718-4539    lfl+06     0.59047278772            3  lfl+06     0.08       0  lfl+06     13.803 pksmb
533   B1715-40      jlm+92     0.189094492501           2  jml+95     1.4        3  jk18       9.783  pks1,pksmb,htru_pks
534   J1719-4302    kbm+03     0.23547520029            3  kbm+03     0.37       5  kbm+03     13.437 pksmb,htru_pks
535   B1717-29      dls72      0.6204483653468         16  hlk+04     1.69       1  jsd+21     1.095  jb1,mol2,pks70,pksmb,htru_pks

536   J1720-3659    mlc+01     0.351124633722           5  mlc+01     0.74       8  mlc+01     3.909  pksmb,htru_pks
537   B1718-35      jlm+92     0.280423858549           6  hlk+04     16.8       9  jvk+18     4.600  pks1,pksmb,htru_pks
538   B1718-32      dls72      0.4771579477894         16  jbv+19     5.4       11  jk18       2.928  jb1,mol2,pks1,pks70,pksmb,htru_pks,gbncc
539   B1718-36      jlm+92     0.399183351758           4  jml+95     2.90       2  jsd+21     3.992  pks1,pksmb,htru_pks
540   B1719-37      mlt+78     0.23617974343            4  psj+19     3.8        3  jvk+18     2.477  mol2,pks1,pks70,pksmb,htru_pks,gbncc

541   J1722-4400    lfl+06     0.2185540958272         15  lfl+06     0.22       0  lfl+06     9.068  pksmb
542   J1723-2837    fsk+04     0.001855732795729       11  cls+13     1.1        0  cls+13     0.928  pksmb
543   J1723-2852    eklk13     0.6250339127            12  eklk13     0.13       1  eklk13     4.768  pksmb
544   J1723-3659    mlc+01     0.2027248992079         13  psj+19     2.1        1  jvk+18     3.497  pksmb,htru_pks
545   J1724-3149    hfs+04     0.94823697410            9  hfs+04     0.36       5  hfs+04     17.898 pksmb,htru_pks

546   J1724-35      ekl09      1.42199                  2  kle+10     *          0  *          4.330  pksmb
547   J1724-3505    mlc+01     1.2217076921             3  mlc+01     0.24       3  mlc+01     6.775  pksmb,htru_pks
548   J1724-4500    lfl+06     1.3091087873             3  lfl+06     0.05       0  lfl+06     7.366  pksmb
549   J1725-2852    lfl+06     1.257787625             10  lfl+06     0.25       0  lfl+06     4.251  pksmb
550   J1725-3546    mlc+01     1.0324711993             4  mlc+01     0.61       7  mlc+01     4.784  pksmb,htru_pks

551   J1725-3848    kbm+03     2.0623862583            13  kbm+03     0.14       2  kbm+03     4.141  pksmb
552   J1725-3853    mlb+12     0.004791822704           3  mlb+12     *          0  *          3.142  pksmb
553   J1725-4043    kbm+03     1.46507137487            9  kbm+03     0.34       4  kbm+03     4.465  pksmb,htru_pks
554   J1726-31      kek+13     0.12347018               9  kek+13     0.4        0  kek+13     5.125  pksmb
555   J1726-3530    mlc+01     1.11013244403            5  mlc+01     0.39       3  jvk+18     4.722  pksmb,htru_pks

556   J1726-3635    mlc+01     0.287431567184          13  mlc+01     0.29       4  mlc+01     4.847  pksmb,htru_pks
557   J1726-4006    hfs+04     0.88277826565           10  hfs+04     0.21       3  hfs+04     9.401  pksmb,htru_pks
558   J1727-2739    hfs+04     1.2930999463             6  lbs+20     1.7        3  jk18       3.959  pksmb,htru_pks,gbncc
559   J1727-29      kle+10     *                        0  *          *          0  *          2.613  pksmb
560   J1727-2946    fsk+04     0.0270831832440066      12  lem+15     0.265     11  sbm+22     1.881  pksmb,htru_pks

561   J1728-3733    mlc+01     0.61553824309           16  mlc+01     0.19       3  mlc+01     4.557  pksmb,htru_pks
562   J1728-4028    lfl+06     0.866342509              4  lfl+06     1.2        2  jk18       6.904  pksmb,htru_pks
563   J1730-2304    lnl+95     0.008122798048058056    20  rsc+21     4.0        2  dhm+15     0.620  pks70,pkssw,pksmb,htru_pks
564   J1730-2900    lfl+06     1.5384267263             3  lfl+06     0.13       0  lfl+06     12.054 pksmb,htru_pks
565   B1727-33      jlm+92     0.139460211250          18  hlk+04     4.3        2  jvk+18     3.488  pks1,pksmb,htru_pks,FermiAssoc

566   J1730-3353    hfs+04     3.2702418032             5  hfs+04     0.38       5  hfs+04     3.460  pksmb,htru_pks
567   J1731-3123    hfs+04     0.75304798900            3  hfs+04     0.29       4  hfs+04     7.285  pksmb,htru_pks
568   J1732-3426    lfl+06     0.33288667881            4  lfl+06     0.24       0  lfl+06     4.333  pksmb,htru_pks
569   J1732-3729    kbm+03     2.18400134708           15  kbm+03     0.31       4  kbm+03     10.938 pksmb,htru_pks
570   B1729-41      mlt+78     0.6279806844             3  nmc81      1.1        2  jk18       7.235  mol2,pksmb,htru_pks

571   J1732-4156    hfs+04     0.323434055969          13  hfs+04     0.22       3  hfs+04     11.528 pksmb
572   B1730-22      dls73      0.871682832986           3  hlk+04     4.21       2  jsd+21     1.105  jb1,mol2,pks70,pkssw,pksmb,htru_pks
573   J1733-2533    lfl+06     0.65979414168            4  lfl+06     0.10       0  lfl+06     12.040 pksmb
574   J1733-2837    lfl+06     0.76818455674            6  lfl+06     0.07       0  lfl+06     4.740  pksmb
575   J1733-3030    hfs+04     0.362051962860          14  hfs+04     0.20       3  hfs+04     20.614 pksmb,htru_pks

576   J1733-3322    mhl+02     1.24591463402            8  mhl+02     0.8        2  mhl+02     4.237  pksmb,htru_pks
577   B1730-37      jlm+92     0.33759499958           13  hly+20     3.6        2  jvk+18     3.150  pks1,pksmb,htru_pks
578   J1733-4005    hfs+04     0.561778329077          13  hfs+04     0.49       6  hfs+04     19.225 pksmb,htru_pks
579   J1734-2415    lfl+06     0.61252373999           12  lfl+06     0.29       0  lfl+06     3.436  pksmb,htru_pks,gbncc
580   J1734-3333    mhl+02     1.169340685              5  elk+11     0.71       7  evh+22     4.461  pksmb,htru_pks

581   J1735-3258    mhl+02     0.350971731451           3  psj+19     0.35       6  jvk+18     4.974  pksmb
582   J1736-2457    lfl+06     2.64222343904           14  lfl+06     0.84       2  hwxh16     4.483  pksmb,htru_pks,gbncc
583   J1736-2819    hfs+04     1.59241948019           13  hfs+04     0.16       3  hfs+04     6.012  pksmb
584   J1736-2843    hfs+04     6.4450360861            17  hfs+04     0.43       5  hfs+04     10.415 pksmb,htru_pks
585   J1736-3511    kbm+03     0.50280278290           13  kbm+03     0.18       3  kbm+03     2.626  pksmb,htru_pks

586   J1737-3102    mhl+02     0.76867227339            5  mhl+02     0.6        1  mhl+02     3.602  pksmb,htru_pks
587   J1737-3137    mhl+02     0.45043236999            7  mhl+02     0.88       6  jvk+18     4.162  pksmb,htru_pks
588   J1737-3320    hfs+04     0.81627308018            6  hfs+04     0.35       4  hfs+04     13.384 pksmb,htru_pks
589   B1734-35      jlm+92     0.397584746441           3  jml+95     1.0        2  jk18       2.489  pks1,pksmb,htru_pks
590   J1738-2330    lfl+06     1.97884743163            4  lfl+06     1.05       3  hwxh16     2.832  pksmb,htru_pks,gbncc

591   J1738-2647    hfs+04     0.34959099098            5  hfs+04     0.44       5  hfs+04     4.127  pksmb,htru_pks
592   J1738-2955    mhl+02     0.44342528830            4  psj+19     0.24       2  jvk+18     3.460  pksmb
593   J1738-3107    hfs+04     0.54949769829           13  hfs+04     0.26       4  hfs+04     4.790  pksmb,htru_pks
594   B1735-32      cjlm87     0.768498945480           3  hlk+04     2.4        5  jk18       1.274  jb2,pks1,pksmb,htru_pks
595   J1738-3316    hfs+04     0.73037251102            5  hfs+04     0.55       7  hfs+04     3.755  pksmb

596   J1739-2521    cbmp17     1.81846119286           24  jcs+17     *          0  *          4.411  pksmb
597   B1736-29      cl86       0.322886477381           6  psj+19     4.5        3  jvk+18     2.911  jb2,pks1,pksmb,htru_pks,gbncc
598   J1739-3023    mhl+02     0.114371728447          18  psj+19     1.01       7  jvk+18     3.074  pksmb,htru_pks,FermiAssoc
599   J1739-3049    mhl+02     0.239317178406          18  mhl+02     0.5        1  mhl+02     4.380  pksmb,htru_pks
600   B1736-31      cl86       0.52944098843           15  hlk+04     7.04       4  jsd+21     4.403  jb2,pks1,pksmb,htru_pks

601   J1739-3159    mhl+02     0.87756123714           15  mhl+02     1.4        3  jk18       3.794  pksmb,htru_pks
602   J1739-3951    lfl+06     0.341772476799          10  lfl+06     0.12       0  lfl+06     0.784  pksmb
603   J1740-2540    hfs+04     1.69265634040            9  hfs+04     0.16       3  hfs+04     15.056 pksmb,htru_pks
604   B1737-30      cl86       0.60688662425            4  ywml10     8.9        5  jvk+18     0.400  jb2,pks1,pks70,pksmb,htru_pks
605   J1740-3052    sml+01     0.570313411724           3  msk+12     0.7        2  mhl+02     4.748  pksmb,htru_pks

606   J1740-3327    hfs+04     0.515000656402          14  hfs+04     0.30       4  hfs+04     4.191  pksmb,htru_pks
607   J1741-2719    lfl+06     0.346796929142          19  lfl+06     0.20       0  lfl+06     11.562 pksmb,htru_pks
608   J1741-2733    mhl+02     0.89295866978            6  mhl+02     1.8        4  jk18       3.055  pksmb,htru_pks,gbncc
609   J1741-2945    mhl+02     0.223557828541          15  mhl+02     0.6        1  mhl+02     3.714  pksmb,htru_pks
610   J1741-3016    mhl+02     1.89374869377           18  mhl+02     2.6        3  rbkl21     3.870  pksmb,htru_pks

611   B1737-39      mlt+78     0.512212355130           6  jbv+19     5.5       11  jk18       4.609  mol2,pks70,pksmb,htru_pks,gbncc
612   J1742-3957    lfl+06     1.0163491951             4  lfl+06     0.14       0  lfl+06     12.007 pksmb,gbncc
613   J1743-2442    hfs+04     1.24250830909           11  hfs+04     0.14       2  hfs+04     6.493  pksmb,htru_pks
614   B1740-31      jlm+92     2.414652314520           6  lbs+20     2.1        4  jk18       3.332  pks1,pks70,pksmb,htru_pks
615   J1743-3153    mhl+02     0.193105399932           7  mhl+02     0.6        1  jk18       8.819  pksmb,htru_pks

616   J1744-2335    lml+98     1.68350668862            2  dsb+98     0.2        0  gl98       2.723  pks70,pksmb,htru_pks
617   J1744-3130    mhl+02     1.06606087128            4  mhl+02     0.7        1  mhl+02     3.304  pksmb,htru_pks
618   J1744-3922    fsk+04     0.172444360995           2  fsk+04     0.11      16  brr+07     4.541  pksmb
619   J1745-2229    hfs+04     1.160592538166          19  hfs+04     0.13       2  hfs+04     15.562 pksmb,htru_pks
620   B1742-30      kac+73     0.3674337248626         11  psj+19     21         1  jvk+18     0.200  misc,mol2,jb2,pks1,pksmb,htru_pks

621   J1747-2647    kel+09     0.500254454491          16  kel+09     1.54       0  kel+09     6.135  pksmb,htru_pks
622   J1747-2802    mhl+02     2.7800791979             8  mhl+02     0.5        1  mhl+02     5.148  pksmb,htru_pks
623   B1745-20A     mlj+89b    0.2886027917197         16  frb+08     0.37       5  hfs+04     8.250  misc,pksmb,htru_pks
624   J1748-2444    lmd+90     0.442838499130           6  hlk+04     0.34       4  hfs+04     3.845  misc,pksmb,htru_pks
625   B1744-24A     lmd+90     0.01156314838986         3  lmbm00     0.61       7  hfs+04     6.620  misc,pksmb,htru_pks

626   J1748-2446ab  fre08      0.00511971               0  fre08      0.045      0  mrd+22     6.620  misc,pksmb,htru_pks
627   J1748-3009    kek+13     0.009683961337179        4  pbm+19     1.4        0  kek+13     5.053  pksmb,htru_pks
628   J1749-2347    hfs+04     0.87448588170            4  hfs+04     0.13       2  hfs+04     12.646 pksmb
629   J1749-2629    mhl+02     1.33538779057           13  mhl+02     0.7        2  mhl+02     4.196  pksmb,htru_pks
630   B1746-30      jlm+92     0.609873648673          15  hlk+04     4.1        8  jk18       12.731 pks1,pksmb,htru_pks

631   J1750-2043    lfl+06     5.639047079              3  lfl+06     0.24       0  lfl+06     8.840  pksmb
632   J1750-2438    mhl+02     0.712794036774          10  mhl+02     0.5        1  mhl+02     12.845 pksmb,htru_pks
633   J1750-2444    hfs+04     0.89937672140            5  hfs+04     0.27       4  hfs+04     4.858  pksmb,htru_pks
634   J1750-2536    kek+13     0.034749053              8  kek+13     0.107      5  sbm+22     3.227  pksmb,htru_pks
635   B1747-31      jlm+92     0.910362984150           5  hlk+04     1.40       2  jsd+21     4.338  pks1,pksmb,htru_pks

636   J1750-3503    mld+96     0.68401360292            3  dsb+98     0.79       9  hfs+04     5.864  pks70,pksmb,htru_pks,gbncc
637   J1751-2516    mhl+02     0.39483578357           10  mhl+02     0.22       4  mhl+02     5.180  pksmb,htru_pks
638   J1751-2857    sfl+05     0.003914873259435        3  dcl+16     0.461      9  sbm+22     1.087  pksmb,htru_pks
639   J1751-3323    kbm+03     0.54822710380            7  ywml10     1.67       2  jsd+21     14.283 pksmb,htru_pks
640   J1752-2410    hfs+04     0.1910366935341         19  hfs+04     0.47       6  hfs+04     12.399 pksmb,htru_pks

641   B1749-28      tv68       0.56255763553            3  hlk+04     47.8      96  jk18       0.200  mol1,jb1,mol2,jb2,pks1,pks70,pksmb,htru_pks
642   J1752-2821    mhl+02     0.64022949952            4  mhl+02     0.32       6  mhl+02     5.436  pksmb,htru_pks
643   J1753-1914    lfl+06     0.0629548889725         12  lfl+06     0.13       0  lfl+06     2.915  pksmb,htru_pks
644   J1753-2240    kkl+09     0.0951378086771          7  kkl+09     0.15       3  kkl+09     3.232  pksmb,htru_pks
645   B1750-24      cl86       0.52833640936            3  hlk+04     2.3        2  hfs+04     5.309  jb2,pksmb,htru_pks

646   J1753-2819    mic13      0.018623631832618        4  pbm+19     0.14       0  pbm+19     4.143  pksmb
647   J1754-3014    mll+06     1.3204904144             3  jcs+17     *          0  *          2.520  pksmb
648   J1754-3443    hfs+04     0.361690595821          10  hfs+04     0.49       6  hfs+04     7.197  pksmb,htru_pks,gbncc
649   J1754-3510    lfl+06     0.392703893399           3  lfl+06     0.47       0  lfl+06     2.556  pksmb,htru_pks,gbncc
650   J1755-1650    lfl+06     0.73374443871            3  lfl+06     0.13       0  lfl+06     4.618  pksmb,htru_pks

651   J1755-2025    kel+09     0.322231178915           5  kel+09     0.18       0  kel+09     15.975 pksmb,htru_pks
652   J1755-2521    mhl+02     1.1759678772             5  mhl+02     0.7        2  mhl+02     3.444  pksmb,htru_pks
653   J1755-25211   hfs+04     1.00451255339            7  hfs+04     0.17       3  hfs+04     5.055  pksmb
654   J1755-2534    hfs+04     0.233540625445           9  hfs+04     0.17       3  hfs+04     4.399  pksmb
655   J1755-2725    mhl+02     0.26195467832            5  mhl+02     0.5        1  mhl+02     2.704  pksmb,htru_pks,gbncc

656   J1755-33      kek+13     0.959466                 4  kek+13     0.2        0  kek+13     14.084 pksmb
657   J1756-2225    hfs+04     0.40498030096            9  hfs+04     0.25       4  hfs+04     4.779  pksmb,htru_pks
658   J1756-2251    fsk+04     0.0284615890259983       5  fsk+14     1.087     13  sbm+22     0.730  pksmb,htru_pks
659   B1753-24      cl86       0.6704799625529         14  hlk+04     2.0        2  hfs+04     3.834  jb2,pks1,pksmb,htru_pks
660   J1756-2619    kel+09     0.72451374873           11  kel+09     0.10       0  kel+09     5.112  pksmb

661   J1757-16      fau04      0.451273                 1  fau04      *          0  *          3.367  pksmb
662   J1757-2223    mhl+02     0.1853101015788         11  mhl+02     1.0        1  rbkl21     3.727  pksmb,htru_pks
663   B1754-24      kom74      0.23410579125            5  ymw+17     7.2        4  jvk+18     3.124  misc,mol1,jb2,pks1,pksmb,htru_pks
664   J1758-1931    hfs+04     0.69255157815            7  hfs+04     0.38       5  hfs+04     4.544  pksmb,htru_pks
665   J1758-2206    mhl+02     0.430278250497          15  mhl+02     0.41       8  mhl+02     15.065 pksmb,htru_pks

666   J1758-2540    mhl+02     2.1072633712             4  mhl+02     0.65       1  mhl+02     3.410  pksmb,htru_pks
667   J1758-2630    mhl+02     1.20289346322           18  mhl+02     0.41       8  mhl+02     4.350  pksmb,htru_pks
668   J1758-2846    lfl+06     0.76670638621            3  lfl+06     0.20       0  lfl+06     2.006  pksmb,htru_pks
669   J1759-1736    lfl+06     0.79845156695            8  lfl+06     0.12       0  lfl+06     4.917  pksmb
670   J1759-1903    hfs+04     0.73150547250           17  hfs+04     0.16       3  hfs+04     21.806 pksmb,htru_pks

671   J1759-1940    mhl+02     0.254720352269           7  mhl+02     0.9        2  mhl+02     7.987  pksmb,htru_pks
672   J1759-1956    mhl+02     2.8433888097             3  mhl+02     0.41       8  mhl+02     4.620  pksmb,htru_pks
673   B1756-22      mlt+78     0.460981536134           5  lbs+20     1.30      14  hfs+04     3.256  mol2,jb2,pks1,pks70,pksmb,htru_pks
674   J1759-2302    mhl+02     0.81071772906           12  mhl+02     1.3        3  jk18       5.782  pksmb,htru_pks
675   J1759-2307    mhl+02     0.55888867754            3  mhl+02     0.7        1  mhl+02     5.345  pksmb,htru_pks

676   J1759-2549    mhl+02     0.95654854873           11  mhl+02     0.6        1  mhl+02     4.842  pksmb,htru_pks
677   J1759-2922    lml+98     0.574400267809           3  hlk+04     0.56       7  hfs+04     2.417  pks70,pksmb,htru_pks
678   J1759-3107    hfs+04     1.078954946883           4  lbs+20     0.91      10  hfs+04     3.100  pksmb,htru_pks,gbncc
679   J1800-2114    hfs+04     1.7992724923             7  hfs+04     0.30       4  hfs+04     16.114 pksmb,htru_pks
680   J1801-1417    fsk+04     0.0036250967171671      17  dcl+16     1.54       4  sbm+22     1.105  pksmb,FermiAssoc

681   J1801-1855    mhl+02     2.5504982104            10  mhl+02     0.47       9  mhl+02     20.072 pksmb,htru_pks
682   J1801-1909    mhl+02     1.10872484960            5  mhl+02     0.5        1  mhl+02     4.897  pksmb,htru_pks
683   J1801-2115    hfs+04     0.4381131572             4  hfs+04     0.19       3  hfs+04     14.873 pksmb
684   J1801-2154    hfs+04     0.375301756356          16  psj+19     0.21       2  jvk+18     4.132  pksmb,htru_pks
685   B1758-23      mdt85      0.4158270895435         18  ywml10     7.0        5  jvk+18     4.000  misc,pks1,pksmb,htru_pks

686   B1757-24      mdt85      0.124924206569           8  hlk+04     1.46       9  jvk+18     3.803  misc,pksmb,htru_pks
687   B1758-29      jlm+92     1.0819104982770         12  lbs+20     2.6        5  jk18       3.013  pks1,pksmb,htru_pks,gbncc
688   J1801-3458    lfl+06     1.3856036231             3  lfl+06     0.11       0  lfl+06     5.915  pksmb
689   J1802-1745    mhl+02     0.51467137652            3  mhl+02     0.21       4  mhl+02     6.596  pksmb,htru_pks
690   J1802-2124    fsk+04     0.0126475935865227       4  fsk+10     0.734      8  sbm+22     0.760  pksmb,htru_pks

691   J1802-2426    mhl+02     0.56900709018            3  mhl+02     0.6        1  mhl+02     12.876 pksmb,htru_pks
692   J1803-1616    hfs+04     0.536595822673          18  hfs+04     0.16       3  hfs+04     19.035 pksmb,htru_pks
693   J1803-1857    mhl+02     2.86433773648           13  mhl+02     0.40       8  mhl+02     10.784 pksmb,htru_pks
694   J1803-1920    hfs+04     0.443648922251          16  hfs+04     0.27       4  hfs+04     12.534 pksmb,htru_pks
695   B1800-21      cl86       0.13366692025028        17  ywml10     9.6       13  rrl+18     4.400  jb2,pks1,pksmb,htru_pks

696   B1800-27      jlm+92     0.334415426505           3  hlk+04     1.2        2  jk18       3.466  pks1,pksmb,htru_pks
697   J1804-2228    mhl+02     0.57051063348           10  mhl+02     0.20       4  mhl+02     4.054  pksmb,htru_pks
698   J1804-2717    llb+96     0.009343030844543        4  dcl+16     0.4        2  kxl+98     0.805  pks70,pksmb,gbncc
699   J1804-28      kek+13     1.273011                 9  kek+13     0.4        0  kek+13     5.469  pksmb,htru_pks,gbncc
700   J1805-1504    lfl+06     1.1812692298             3  lfl+06     3.7        7  jk18       5.409  pksmb,htru_pks

701   J1805-2032    mhl+02     0.40576948790            5  mhl+02     0.7        1  mhl+02     6.694  pksmb,htru_pks
702   J1805-2037    mhl+02     0.357806774953          13  mhl+02     0.34       7  mhl+02     4.983  pksmb,htru_pks
703   J1805-2447    hfs+04     0.661401759025          14  hfs+04     0.27       4  hfs+04     4.576  pksmb
704   B1804-12      stwd85     0.522618385775           4  hlk+04     2.7        5  jk18       3.005  gb3,pks70,pksmb,htru_pks
705   J1806-1618    hfs+04     0.66830920992            5  hfs+04     0.22       3  hfs+04     10.156 pksmb,htru_pks

706   J1806-1920    mhl+02     0.8797908756             7  mhl+02     1.4        3  jk18       12.793 pksmb,htru_pks
707   J1806-2125    mhl+02     0.481824602              4  psj+19     0.80       4  jvk+18     4.886  pksmb,htru_pks
708   B1804-08      mlt+78     0.16372737166367         9  hlk+04     18.2      36  jk18       1.500  mol2,gb3,pks70,pkssw,pksmb,htru_pks
709   J1807-2459A   rgh+01     0.003059448798020229    30  lfrj12     1.10      12  hfs+04     2.580  pksgc,pksmb,htru_pks
710   J1807-2557    kle+10     2.76419486975            4  kkl+11     *          0  *          18.556 pksmb

711   B1804-27      mlt+78     0.827776461518           9  hlk+04     0.91      10  hfs+04     15.364 mol2,pks70,pksmb,htru_pks,gbncc
712   J1808-0813    mld+96     0.876044286677           6  hlk+04     1.6        3  jk18       3.972  pks70,pkssw,pksmb,htru_pks,gbncc
713   J1808-1020    lfl+06     0.596993202504           4  lfl+06     0.23       0  lfl+06     8.076  pksmb,htru_pks
714   J1808-1517    eklk13     0.544549207067           8  eklk13     0.35       3  eklk13     4.306  pksmb,htru_pks
715   J1808-1726    lfl+06     0.24103454795            9  lfl+06     0.39       0  lfl+06     14.163 pksmb,htru_pks

716   B1805-20      cl86       0.918410326286          11  hlk+04     2.6        3  hfs+04     4.582  jb2,pks1,pksmb,htru_pks
717   J1808-2701    lfl+06     2.45788177758           12  lfl+06     0.15       0  lfl+06     2.706  pksmb
718   J1809-0743    ebvb01     0.313885674748           5  ebvb01     0.3        1  jk18       13.999 pkssw,pksmb
719   J1809-1429    mhl+02     0.895285284345          13  mhl+02     0.6        1  mhl+02     17.153 pksmb,htru_pks
720   J1809-1850    hfs+04     1.12448108944           17  hfs+04     0.20       3  hfs+04     4.667  pksmb

721   J1809-1917    mhl+02     0.082755269706           6  psj+19     2.8        2  jvk+18     3.268  pksmb,htru_pks
722   J1809-2004    mhl+02     0.43481138633           16  mhl+02     0.9        2  mhl+02     5.228  pksmb,htru_pks
723   B1806-21      cjlm87     0.702413629135           4  hlk+04     0.84       9  hfs+04     4.119  jb2,pksmb,htru_pks
724   J1810-1441    hfs+04     0.217213500357           4  hfs+04     0.21       3  hfs+04     6.755  pksmb,htru_pks
725   J1810-1820    mhl+02     0.153716278369           8  mhl+02     0.7        2  mhl+02     4.237  pksmb,htru_pks

726   J1810-2005    clm+01     0.032822244860022        8  jsb+10     1.33       2  jsb+10     3.513  pksmb,htru_pks
727   J1811-1049    kek+13     2.6238585620             3  kek+13     0.3        0  kek+13     8.667  pksmb,htru_pks
728   J1811-1736    lcm+00     0.1041819547968          4  cks+07     1.3        3  mhl+02     4.419  pksmb,htru_pks
729   J1811-1835    mhl+02     0.55746361200           10  mhl+02     0.42       8  mhl+02     4.933  pksmb,htru_pks
730   J1811-2439    lfl+06     0.415812941402          11  lfl+06     0.26       0  lfl+06     3.756  pksmb,htru_pks,gbncc

